ID,Name,Nationality,BeginDate,EndDate,Gender
69793,Robert Picault,French,1919,2000,male
5198,Tobia Scarpa,Italian,1935,2015,male
7980,Jasper Morrison,British,1959,2015,male
9392,"The Watertown Manufacturing Co., Watertown, CT",American,1781,1850,female
10302,"Owens-Illinois Glass Co., Toledo, OH",American,1903,1964,male
2460,George H. Hake,American,1976,2057,male
7247,Paulus van Leeuwen,Dutch,1955,2028,male
8029,Sanford Redmond,American,1924,1985,male
7282,Bashir Zivari,American,1961,2059,male
8030,Scott Riegleman,American,1957,1989,male
4749,Otto Prutscher,Austrian,1880,1949,male
8031,Marc Sadler,French,1946,2027,male
8035,Emros Team,Japanese,1754,1831,male
5062,David Rowland,American,1924,2015,male
5296,John Scofield,American,1950,1991,male
6444,Pamela Woodhead,British,1955,2009,female
8036,Wayman R. Spence,American,1934,2004,male
10961,Westfield Manufacturing Corp.,Bulgarian,1997,2065,male
8462,Louis Maslow,American,1908,1973,male
4914,John G. Rideout,American,1898,1951,male
4478,Sven Palmqvist,Swedish,1906,1984,male
4233,Umberto Nason,Italian,1889,1964,male
2724,Saara Hopea,Finnish,1925,1984,female
1927,Jean-Michel Folon,Belgian,1934,1956,male
5598,Percy Stamp,British,1706,1784,male
10361,"Cheney Greef & Co., New York, NY",American,1710,1757,female
5310,James A. Sebastian,American,1942,1969,male
4346,Yki Nummi,Finnish,1925,1984,male
594,Werner Blaser,Swiss,1924,2022,male
7152,Bill Stewart,American,1920,2020,male
5164,Gino Sarfatti,Italian,1912,1985,male
5077,Anton Ruegg,Swiss,1779,1853,male
6138,Kurt Versen,American,1901,1927,male
7146,Thomas V. Paulson,American,1925,1989,male
10374,Fratelli Grivel (now Grivel S.r.l.),Italian,1818,1917,male
531,Harry Bertoia,American,1915,1978,male
1674,Jose Echave,Spanish,1907,1999,male
5092,Deane Russell,Canadian,1717,1755,male
3180,Benita Koch-Otte,German,1892,1976,female
4518,Angelo Patin,Italian,1803,1860,male
1204,Franklin Colvin,American,1946,1993,male
26650,Charles Currey,British,1890,1973,male
10383,"Hammerli, Ltd., Lenzburg, Switzerland",Swiss,1838,1898,non-binary
2561,Howard Head,American,1914,1991,male
128,Hobie Alter,American,1933,2006,male
9009,"Slazengers Ltd., England",British,1881,1944,non-binary
862,Torun Bulow-Hube,Swedish,1929,2012,female
2280,Samuel Gragg,American,1772,1855,male
8148,Guglielmo Berchicci,Italian,1957,2043,male
2708,Torben Holmback,Danish,1933,2000,female
8454,Mikael Bjornstjerna,Swedish,1945,2014,male
8455,Ford Madox Brown,British,1821,1893,male
3119,Toshiyuki Kita,Japanese,1942,1994,male
6020,Unknown Designer,British,1792,1854,male
3217,Henning Koppel,Danish,1918,1981,male
3488,Louis L. Lepoix,French,1918,1964,male
8458,Godtfred Kirk Christiansen,Danish,1920,1995,male
28214,Jacques Sicard,French,1865,1923,male
2183,Allan Gittler (Avraham Bar Rashi),American,1928,2002,male
8160,Stefano Giovannoni,Italian,1954,1987,male
6072,Bart van der Leck,Dutch,1876,1958,male
8149,Konstantin Grcic,German,1965,2004,male
10434,"Inoue Pleats Co., Ltd., Fukui, Japan",Japanese,1944,2022,male
4698,Porsche Design Group,German,1948,2025,male
10442,"Swatch AG, Switzerland",Swiss,1983,2031,non-binary
23,Charles Robert Ashbee,British,1863,1942,male
4975,Aleksandr Rodchenko,Russian,1891,1956,male
271,Olof Backstrom,Finnish,1922,2014,male
467,Niels Sylvester Bendtsen,Danish,1943,1975,male
865,Edouard-Wilfred Buquet,French,1866,1963,male
1334,John Timothy Curran,American,1938,2020,male
8059,Lilly Reich,German,1885,1947,female
2535,Makio Hasuike,Japanese,1938,1958,male
2545,Paul Haustein,German,1880,1944,male
3171,Archibald Knox,British,1864,1933,male
7140,"The Custanite Corp., Brooklyn, NY",Nicaraguan,1952,1987,non-binary
421,Alessandro Becchi,Italian,1946,2035,male
4034,Jerry Moberg,American,1720,1818,male
7133,Robert Welch,British,1929,2000,male
3902,Clement Meadmore,Australian,1929,2005,male
2085,Robert S. Gargiuli,American,1874,1898,male
10483,"Continental Can Co., USA",American,1950,2008,non-binary
5518,Skidmore Owings & Merrill,American,1936,1999,non-binary
5936,Henri Tronquoy,French,1802,1843,male
7139,Javier Carvajal,Spanish,1927,1963,male
2730,Nathan George Horwitt,American,1898,1990,male
4601,Mary Walker Phillips,American,1923,1944,female
359,Carlo Bartoli,Italian,1931,2023,male
4485,Verner Panton,Danish,1926,1998,male
1727,August Endell,German,1871,1925,male
2066,David Gammon,British,1933,2005,male
4394,Joseph Maria Olbrich,Austrian,1867,1908,male
3290,Yrjo Kukkapuro,Finnish,1933,2011,male
5723,Louis Sullivan,American,1856,1924,male
10519,"Desny, Paris",French,1772,1821,male
178,Laura Andreson,American,1902,1999,female
4131,Olivier Mourgue,French,1939,1996,male
9331,"Arabia, Wartsila Ab, Helsinki, Finland",Finnish,1874,1964,female
390,Hans Theo Baumann,German,1924,1981,male
241,Gae Aulenti,Italian,1930,2012,female
10531,"Baldioli Eustasio & Figli, Omegna, Italy",Italian,1913,2000,non-binary
4060,Jay Monroe,American,1926,2026,male
3930,Roberto Menghi,Italian,1920,1944,male
4811,W. D. Randall,American,1908,1989,male
3165,Donald R. Knorr,American,1922,1989,male
1346,Gunnar Cyren,Swedish,1931,2007,male
10548,"Van Leer Vatenfabrieken N.V., Amstelveen, The Netherlands",Dutch,1903,1944,non-binary
3358,Nils Landberg,Swedish,1907,1991,male
1501,Co Derr,Swedish,1921,2011,male
4723,Davis J. Pratt,American,1917,1987,male
4158,Gerd Alfred Muller,German,1932,2024,male
5117,Takako Saito,American,1929,2012,female
2490,Aage Helbig Hansen,Danish,1915,2010,male
3101,David Kindersley,British,1915,1989,male
5686,Frank D. Stratton,American,1906,1977,male
1275,Morison S. Cousins,American,1934,2001,male
1978,Gianfranco Frattini,Italian,1926,2004,male
9550,"W.R. Case & Sons Cutlery Co., Bradford, PA",American,1889,1930,non-binary
2113,Udo M. Geissler,German,1932,1998,non-binary
7239,Steven T. Kaneko,American,1962,2052,male
3186,Karl Koepping,German,1848,1914,male
7240,Robert J. King,American,1917,1984,male
7196,M & Co,American,1811,1831,female
7241,Panasonic,Japanese,1918,1994,non-binary
3964,Robert Michel,German,1897,1983,male
7242,Kari Virtanen,Finnish,1948,1974,male
7211,Jan Matthias,Austrian,1774,1802,non-binary
10607,"National Semiconductor Corporation, USA",American,1959,2049,female
10609,"Barcalo Manufacturing Co., New York, NY",Moroccan,1713,1761,non-binary
10610,"Drain-Dri Co., San Francisco, CA",American,1796,1828,female
4384,George Ohr,American,1857,1918,male
10613,"The Winsted Hardware Manufacturing Co., Winsted, CT",American,1976,2064,non-binary
4593,Wilfred Pezold,German,1934,2028,male
4735,Ursula Morley Price,British,1936,2024,female
5291,Emma Gismondi Schweinberger,Italian,1934,2007,female
6021,Unknown Designer,American,1944,1971,female
7180,"Pininfarina (Battista 'Pinin' Farina)",Italian,1893,1966,male
3822,Luigi Massoni,Italian,1929,1999,male
3867,Dr. John McArthur,British,1901,1996,male
4538,Eleanore Peduzzi-Riva,Italian,1936,1987,female
4638,Giancarlo Piretti,Italian,1940,2037,male
4656,William Lansing Plumb and Associates,American,1963,2059,female
5136,Roberto Sambonet,Italian,1924,1995,male
38263,Virgilio Forchiassin,Italian,1907,1932,female
5707,Studio Opi,Italian,1955,1994,female
10648,"Uncle Sam's Umbrella Shop, New York, NY",American,1981,2079,female
5708,Studio Tg,Italian,1988,2065,female
7183,Olivier,French,1960,1991,non-binary
7586,Arian Brekveld,Dutch,1968,2038,male
22614,Annelies De Leede,Nationality unknown,1952,2016,male
10655,"Form GmbH, Germany",German,1845,1894,non-binary
7583,Rody Graumans,Dutch,1968,2031,male
5299,Douglas Scott,British,1914,1944,male
7584,Hella Jongerius,Dutch,1963,2060,female
3572,Harvey Littleton,American,1922,1953,male
35,Aino Aalto,Finnish,1894,1949,female
7585,Tejo Remy,Dutch,1960,2014,male
7148,Eric Randmark,Swedish,1725,1793,male
7587,Jos van der Meulen,Dutch,1958,2028,male
7588,Marcel Wanders,Dutch,1963,1986,male
457,Giandomenico Belotti,Italian,1922,2005,male
6970,Ari 't Hart,Dutch,1936,1985,male
6971,Jacob Jongert,Dutch,1883,1942,male
7042,Ruud Jan Kokke,Dutch,1956,2054,male
10666,"Mallory Industries, Inc., Farmington, CT",American,1956,2031,male
1049,Centrokappa Design and Communication,Italian,1972,1994,female
1895,Dean L. Fisher,American,1923,2016,male
1181,Isaac I. Cole,American,1735,1815,male
2385,Nancy Guay Giesberger,American,1945,2004,female
2480,James Hamilton,American,1928,1972,male
26,Goran Åslin,Swedish,1940,2038,male
536,Alan Randall Best,Canadian,1958,1988,male
38,Magdalena Abakanowicz,Polish,1930,2017,female
6178,Lucien Vlerick,Belgian,1921,1961,male
3051,Richard Kelly,American,1910,1977,male
6068,Henry Clemens van de Velde,Belgian,1863,1957,male
6513,Naoki Yoshimoto,Japanese,1940,1962,male
6585,Marco Zotta,Italian,1945,2025,male
10718,"frogdesign, Sunnydale, CA",American,1969,2036,female
605,Pierrette Bloch,French,1928,2001,female
846,Peer Bucking,German,1906,1940,female
10725,"Smart Design, New York",American,1979,2018,female
4379,Hans Ofner,Austrian,1880,1968,male
3365,Darrell Landrum,American,1924,2010,male
3424,Giulio Lazzotti,Italian,1942,1971,male
7187,Gugelot Institute,German,1920,1994,male
2798,Yoshiaki Iida,Japanese,1947,2031,male
10746,"Associated Spring Raymond Barnes Group, Inc., Dallas, TX",American,1846,1933,non-binary
636,Theodor Bogler,German,1897,1968,male
7935,Werner Aisslinger,German,1964,2063,male
2950,Sven-Eric Juhlin,Swedish,1940,2028,male
7936,Wendell Castle,American,1932,2018,male
3619,Dietrich Lubs,German,1938,2022,male
10761,CSS/Winfield,Bangladeshi,1804,1840,non-binary
2270,Robert P. Gottlieb,American,1921,1977,male
7938,Tom Dixon,British,1959,2011,male
10762,"Siemens & Halske A.G., Munich, Germany",German,1847,1928,non-binary
7186,Antonio Macchi Cassia,Italian,1937,2028,male
4636,Ezio Pirali,Italian,1921,1948,male
2205,Giuseppe de Goetzen,Italian,1921,1953,male
9571,"Kaneko Orimono Co., Ltd., Gumma, Japan",Japanese,1821,1895,female
4123,Charles William Moss,American,1923,2005,male
5866,Michael Thonet,Austrian,1796,1871,male
3059,Isamu Kenmochi,Japanese,1912,1971,male
881,Joseph Burnett,American,1923,1951,male
6420,Johann Loetz,Austrian,1875,1913,male
5285,Douglas Schwartz,American,1944,2042,male
7979,interware SARL,French,2000,2098,male
2813,Anthony Ingolia,American,1921,2003,male
5362,Ron Sewell,American,1937,1999,male
6262,Gilbert A. Watrous,American,1919,1991,male
5974,Marko Turk,Slovenian,1920,1999,male
5565,Alan Spigelman,American,1939,2027,male
7981,Serge Mouille,French,1922,1988,male
2748,Richard Hudson,American,1812,1910,male
3202,Ray Komai,American,1918,2010,male
3954,Floris Meydam,Dutch,1919,2009,male
6562,Morris Zerner,Austrian,1948,2012,male
4688,Gio Ponti,Italian,1891,1979,male
5748,Peter Svannas,Swedish,1920,1980,male
7983,"Sony Corporation, Tokyo",Japanese,1946,1984,female
3025,Willy Kaufmann,Swiss,1932,1959,male
5893,Hans Tollin,Swedish,1947,2022,male
3337,George Ladas,American,1925,1961,male
5782,Takahama Kazuhide,Japanese,1930,1977,male
2441,Oswald Haerdtl,Austrian,1899,1959,male
3672,Owen F. Maclaren,British,1906,1978,male
6219,Butch Walker,American,1941,2011,male
3842,Roberto Matta,Chilean,1911,2002,male
6236,Eugene Walters,American,1942,2030,male
9037,"Libbey Glass Company Division, Owens-Illinois Co., Toledo, OH",American,1818,1850,non-binary
4759,Theodor Puschkarski,Austrian,1946,1986,male
10819,"Lamson & Goodnow, Shellberg Falls, MA",American,1837,1923,non-binary
2313,Eileen Gray,British,1879,1976,female
10829,"Friedrich Herder A.G., Solingen, Germany",Namibian,1849,1947,female
6019,Unknown Designer,Swiss,1865,1907,female
5294,Peter Sciascin,American,1892,1971,male
36779,Irwin Gershen,Tunisian,1919,1980,male
6576,Alfred Karl Zlevor,Austrian,1942,2031,male
3928,Leopoldo Menegatti,Italian,1798,1858,male
7232,Giuseppe Cappelli,Italian,1768,1850,male
5944,Van Day Truex,American,1904,1979,male
906,Luigi Caccia Dominioni,Italian,1913,2008,male
4042,Rudolf Moethe,German,1778,1848,male
6315,Wolfgang von Wersin,German,1882,1976,male
22498,"Fratelli Brambilla, Milan",Italian,1854,1901,male
6611,Jim Gentes,American,1957,2020,male
1010,Sydney Cash,American,1941,2011,male
2359,Walter Gropius,German,1883,1969,male
4094,Shigeyoshi Morioka,Japanese,1941,2023,male
4097,Andreas Moritz,German,1901,1983,male
4241,Otto Natzler,American,1908,2007,male
4818,Hans H. Rath,Austrian,1904,1968,male
5075,Dorothy Ruddick,American,1925,1965,female
7204,Hap Sakwa,American,1950,2045,male
5274,Richard Schultz,American,1926,1958,male
3798,Eugene Martinez,American,1925,1957,male
10901,"Koch Creations, Lynbrook, NY",Sudanese,1715,1776,non-binary
579,Dolores Dembus Bittleman,American,1931,2010,female
126,Henry Altchek,American,1943,2020,male
1110,Chunghi Choo,American,1938,1981,female
1250,Hector Coronado,Mexican,1938,2036,male
5918,Karl Trabert,German,1771,1968,male
2692,Phillip W. Hoffman,American,1936,1991,male
3196,Valto Kokko,Finnish,1933,2028,female
4457,Tetsoro Oya,Japanese,1943,2019,male
15,Folke Arstrom,Swedish,1907,1997,male
5015,Kitaoji Rosanjin,Japanese,1883,1959,male
975,Charles W. Carlson,American,1712,1795,male
3667,Saša Janez Machtig,Yugoslav,1941,2009,male
5805,Richard Taninbaum,American,1952,1997,male
2674,Erik Hjorth,Danish,1906,1982,male
3691,Greta Magnusson Grossman,American,1906,1999,female
2181,Gits Molding Corp.,American,1775,1796,female
7466,Cliff Chi,American,1964,2041,male
7468,Charles B. Kaufmann,American,1890,1957,male
432,Jan Bontjes van Beek,German,1899,1969,male
5851,Monsieur Thiebault,French,1908,1985,male
7150,Flemming Bo Hansen,Danish,1955,2045,male
2526,Josef Hartwig,German,1880,1955,male
7636,IBM Corporation,American,1911,1985,female
10946,"Baum-Mercier, Switzerland",Swiss,1769,1822,female
10947,"Griswold Manufacturing Co., Erie, PA",American,1884,1943,female
6612,Sam Lucente,American,1958,1984,male
1143,Gisela Clemens,German,1769,1833,female
10034,Sargent & Co.,American,1905,1930,male
3052,Sherman L. Kelly,American,1869,1952,male
10951,"Cocco, Italy",Swiss,1847,1899,female
10954,"Denominator Company, Inc., New York, NY",American,1914,1950,female
105,A. Alcorn,American,1885,1976,female
10960,"AT&T Bell Laboratories, Murray Hill, NJ",American,1925,1994,female
2485,John Hays Hammond,American,1888,1965,male
10965,"Hewlett-Packard Company, Santa Clara, CA",American,1939,2024,female
3891,Elizabeth McLennan,Canadian,1843,1893,female
9240,"IBM, East Fishkill, NY",Malaysian,1922,1942,male
8061,Osvaldo Borsani,Italian,1911,1985,male
6881,IMEC,American,1894,1951,male
8062,Hans Coray,Swiss,1906,1991,male
10973,"LSI Logic Corporation, Milpitas, CA",American,1981,2007,non-binary
10979,"Motorola, Inc.",American,1928,1999,male
10980,"Synaptics Incorporated, San Jose, CA",American,1746,1774,male
10981,"Texas Instruments, Inc., Dallas, TX",American,1930,1984,non-binary
10982,"VLSI Technology, Inc., San Jose, CA",American,1986,2072,female
10983,"Xerox Palo Alto Research Center, Palo Alto, CA",American,1906,1943,non-binary
10999,"Tri-State Plastic Molding Co., Henderson, KY",American,1814,1872,non-binary
35115,Karl Elsener,Swiss,1860,1918,non-binary
6257,Neil S. Waterman,American,1844,1915,male
2746,Patriz Huber,German,1878,1902,male
11012,"Plas-tex Corporation, Los Angeles, CA",American,1792,1888,male
5152,Arturo Sandoval,American,1942,1982,male
6559,Carlo Zen,Italian,1851,1918,male
4456,Owo,German,1759,1846,female
11017,"Stanley Home Products, Easthampton, MA",American,1931,2025,female
11019,"Pace Products, Chicago, IL",German,1743,1817,male
5013,Nelson Ronsheim,American,1842,1881,male
2830,Hortense B. Isenberg,American,1713,1755,female
10338,"E. Bakalowitz & Sohne, Vienna",Argentine,1910,1998,female
4917,Claus Joseph Riedel,Austrian,1925,1985,male
1429,Rudolph De Harak,American,1924,2001,male
50,Gerald Abramovitz,British,1928,2011,male
6062,Gino Valle,Italian,1923,2003,male
159,Gunnar Aagaard Andersen,Danish,1919,1982,male
976,Richard Carlson,Australian,1941,1975,male
4979,Mary Rodney,American,1796,1831,female
1229,Lia Cook,American,1942,1967,female
7221,Roald Steen Hansen,Danish,1942,1983,male
2641,Ernest C. Higgins,American,1915,1959,male
3649,George Lynn,Canadian,1941,1983,male
11064,"The Richter & Phillips Co., Cincinatti, OH",American,1801,1879,male
5105,Lino Sabattini,Italian,1925,2022,male
3543,John H. Lickert,American,1742,1841,male
5745,Mutsumi Suzuki,Japanese,1942,1962,male
7170,Tony Esposito,Canadian,1943,1992,male
6548,Walter Zapp,Latvian,1905,2003,male
2093,Simon Gate,Swedish,1883,1945,male
7836,David Swedlow,American,1821,1879,male
7061,William Morris,British,1834,1896,male
4262,Virginia Nepodal,American,1914,2009,female
36881,Noemi Raymond,American,1889,1980,female
5502,Giorgio Soavi,Italian,1923,1961,male
6003,Ulla af Ugglas,Swedish,1916,1948,female
9305,Seneca Glass Co.,American,1865,1960,male
11098,Guilford Art Company,Georgian,1742,1784,non-binary
6578,Nicos Zographos,American,1931,2005,male
8696,Michael Cohen,American,1768,1864,male
5493,Richard Smith,British,1931,2016,male
5610,David Staub,American,1914,2012,male
11111,"Concept Inc., St. Petersburg, FL",American,1981,2037,female
3743,Pio Manzù,Italian,1939,1969,male
4231,Carlo Nason,Italian,1935,1965,male
4969,Gunther Rochelt,German,1939,2038,male
5862,William Thompson,American,1919,1948,male
5475,Neal Small,American,1937,1985,male
3391,Johannes Larsen,Danish,1912,1947,male
4524,Pierre Paulin,French,1927,2009,male
4110,Andrew Morrison,American,1939,1982,male
11136,"Bonniers International, Japan",Japanese,1942,1969,non-binary
11137,"Plastics, Inc., St. Paul, MN",American,1802,1826,female
1902,Floyd Fitzpatrick,American,1805,1858,male
11139,"Frimu Company, Switzerland",Swiss,1912,1940,non-binary
3959,Robert Meyers,American,1931,2004,male
11140,"G.P.M. Company, Germany",German,1825,1908,non-binary
8575,Herbert Krenchel,Danish,1922,1997,male
8646,Heinreich Loffelhardt,German,1901,1979,male
8578,Peter Pelzel,Italian,1937,1958,male
23055,Carl Hugo Pott,German,1906,1985,male
8585,Gunther Ssymmank,German,1920,1944,male
11157,"Acordis Industrial Fibers, The Netherlands",Dutch,1999,2099,male
8428,Ron Arad,British,1951,2003,male
8429,Marc Berthier,French,1935,1963,male
8433,Grete Jalk,Danish,1920,2006,female
4999,Gilbert Rohde,American,1894,1944,male
8435,Gerald Summers,British,1899,1967,male
8436,Andries Van Onck,Dutch,1928,2019,male
11180,"The Ironrite Ironer Co., Detroit, MI",American,1911,1977,male
11181,"Lorraine Metal Mfg. Co., NY",American,1868,1954,female
759,Carl-Arne Breger,Swedish,1923,1970,male
1791,Ekkehard Fahr,German,1934,2008,male
1929,Danny Ho Fong,American,1915,1992,male
2285,Lanier Graham,American,1940,1997,male
2522,Cedric Hartman,American,1929,1959,male
4174,Reiko Tanabe,Japanese,1934,1955,female
5363,Lynn Sexton,American,1814,1874,female
